year,short,flowLabel,flowOrder,units,flow,product,productLabel,productOrder,seriesLabel,value,country
1990,SOUTHAFRIC,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,2785859.0,ZAF
1990,SPAIN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,806670.0,ESP
1990,SRILANKA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,206.0,LKA
1990,SSUDAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,SSD
1990,SURINAME,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,SUR
1990,SWEDEN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,123767.0,SWE
1990,SWITLAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,15044.0,CHE
1990,TAIPEI,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,479517.0,TWN
1990,TAJIKISTAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,26269.0,TJK
1990,TANZANIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,133.0,TZA
1990,THAILAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,159905.0,THA
1990,TUNISIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3432.0,TUN
1990,TURKEY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,652488.0,TUR
1990,TURKMENIST,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,12449.0,TKM
1990,UK,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,2642424.0,GBR
1990,UKRAINE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3476953.0,UKR
1990,URUGUAY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,25.0,URY
1990,EURASIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,15295380.0,EURASIA
1990,FINLAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,222641.0,FIN
1990,FRANCE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,839635.0,FRA
1990,GEORGIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,37497.0,GEO
1990,GERMANY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,5383859.0,DEU
1990,GREECE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,337719.0,GRC
1990,GUATEMALA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,GTM
1990,HONGKONG,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,264029.0,HKG
1990,HONDURAS,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,28.0,HND
1990,HUNGARY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,260759.0,HUN
1990,ICELAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,2686.0,ISL
1990,IEAFAMILY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,78379570.0,IEAFAMILY
1990,IEATOT,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,44821943.0,IEATOT
1990,INDIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3881029.0,IND
1990,INDONESIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,148574.0,IDN
1990,IRAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,29740.0,IRN
1990,IRELAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,142188.0,IRL
1990,HAITI,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,309.0,HTI
1990,USA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,19241158.0,USA
1990,UZBEKISTAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,141766.0,UZB
1990,VENEZUELA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,19375.0,VEN
1990,VIETNAM,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,93058.0,VNM
1990,WEOAFRICA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3109508.0,WEOAFRICA
1990,WEOASIAPAC,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,34388936.0,WEOASIAPAC
1990,WEOCSAM,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,718688.0,WEOCSAM
1990,WEOEUR,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,24224764.0,WEOEUR
1990,WEOEURASIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,10012201.0,WEOEURASIA
1990,WEOMIDEAST,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,29740.0,WEOMIDEAST
1990,WEONAM,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,20429698.0,WEONAM
1990,WORLD,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,92913539.0,WORLD
1990,ZAMBIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,9264.0,ZMB
1990,ZIMBABWE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,143858.0,ZWE
1990,ISRAEL,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,95692.0,ISR
1990,ITALY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,612582.0,ITA
1990,JAMAICA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1341.0,JAM
1990,JAPAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3211323.0,JPN
1990,KAZAKHSTAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1672749.0,KAZ
1990,KENYA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3895.0,KEN
1990,KOREA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,923094.0,KOR
1990,KOREADPR,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1183318.0,PRK
1990,KOSOVO,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,UNK
1990,KYRGYZSTAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,105943.0,KGZ
1990,LAO,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,LAO
1990,LATINAMERI,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,478889.0,LATINAMERI
1990,LATVIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,29718.0,LVA
1990,LITHUANIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,33384.0,LTU
1990,LUXEMBOU,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,46490.0,LUX
1990,MADAGASCAR,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,80.0,MDG
1990,MALAYSIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,56747.0,MYS
1990,MALTA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,7739.0,MLT
1990,MASEAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,MASEAN
1990,MAURITIUS,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1444.0,MUS
1990,MEXICO,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,172807.0,MEX
1990,MIDDLEEAST,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,29740.0,MIDDLEEAST
1990,MOLDOVA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,83800.0,MDA
1990,MONGOLIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,104210.0,MNG
1990,MONTENEGRO,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,MNE
1990,MOROCCO,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,47463.0,MAR
1990,MOZAMBIQUE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1449.0,MOZ
1990,MYANMAR,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,2798.0,MMR
1990,NAMIBIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,0.0,NAM
1990,NEPAL,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,2034.0,NPL
1990,NETHLAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,366895.0,NLD
1990,NIGER,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1832.0,NER
1990,NIGERIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1644.0,NGA
1990,NONOECDTOT,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,47657752.0,NONOECDTOT
1990,NORTHMACED,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,55572.0,MKD
1990,NORWAY,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,36123.0,NOR
1990,NZ,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,49602.0,NZL
1990,OECDAM,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,20669498.0,OECDAM
1990,OECDAO,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,5740394.0,OECDAO
1990,AFRICA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3109508.0,AFRICA
1990,ALBANIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,26359.0,ALB
1990,ALGERIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,28707.0,DZA
1990,ARGENTINA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,39499.0,ARG
1990,ARMENIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,10256.0,ARM
1990,ASIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,6268555.0,ASIA
1990,AUSTRALI,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1460679.0,AUS
1990,AUSTRIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,171503.0,AUT
1990,AZERBAIJAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3716.0,AZE
1990,BANGLADESH,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,11781.0,BGD
1990,BELARUS,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,99800.0,BLR
1990,BELGIUM,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,442494.0,BEL
1990,BOSNIAHERZ,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,174925.0,BIH
1990,BOTSWANA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,19231.0,BWA
1990,BRAZIL,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,404905.0,BRA
1990,BULGARIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,365803.0,BGR
1990,CAMBODIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,KHM
1990,CANADA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1015732.0,CAN
1990,OECDEUR,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,18845893.0,OECDEUR
1990,OECDTOT,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,45255786.0,OECDTOT
1990,OTHERAFRIC,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,13033.0,OTHERAFRIC
1990,OTHERASIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,8092.0,OTHERASIA
1990,OTHERLATIN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,175.0,OTHERLATIN
1990,PAKISTAN,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,83799.0,PAK
1990,PANAMA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,825.0,PAN
1990,PERU,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,6087.0,PER
1990,PHILIPPINE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,52582.0,PHL
1990,POLAND,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,3302195.0,POL
1990,PORTUGAL,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,115434.0,PRT
1990,ROMANIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,529560.0,ROU
1990,RUSSIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,8001553.0,RUS
1990,SERBIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,425868.0,SRB
1990,SINGAPORE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,898.0,SGP
1990,SLOVAKIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,327873.0,SVK
1990,SLOVENIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,65946.0,SVN
1990,CHILE,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,104510.0,CHL
1990,CHINA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,22211649.0,CHN
1990,CHINAREG,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,22475679.0,CHINAREG
1990,COLOMBIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,135288.0,COL
1990,CONGOREP,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,9289.0,COD
1990,CROATIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,34113.0,HRV
1990,CUBA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,5876.0,CUB
1990,CYPRUS,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,2682.0,CYP
1990,CZECH,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,1316955.0,CZE
1990,DENMARK,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,254873.0,DNK
1990,DOMINICANR,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,438.0,DOM
1990,EGYPT,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,31782.0,EGY
1990,ERITREA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,,ERI
1990,ESTONIA,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,293535.0,EST
1990,ESWATINI,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,7104.0,SWZ
1990,EU28,Total energy supply,7,TJ,TES,COAL,Coal,1,Coal,19079449.0,EU28
1990,UKRAINE,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,3845739.0,UKR
1990,UK,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1976311.0,GBR
1990,UAE,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,593540.0,ARE
1990,TURKMENIST,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,513000.0,TKM
1990,TURKEY,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,119548.0,TUR
1990,TUNISIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,51679.0,TUN
1990,THAILAND,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,209109.0,THA
1990,TRINIDAD,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,196681.0,TTO
1990,TAJIKISTAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,58084.0,TJK
1990,TAIPEI,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,65795.0,TWN
1990,SYRIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,57318.0,SYR
1990,SWEDEN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,24155.0,SWE
1990,SWITLAND,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,68309.0,CHE
1990,SURINAME,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,SUR
1990,SSUDAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,SSD
1990,SPAIN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,208099.0,ESP
1990,SOUTHAFRIC,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,62999.0,ZAF
1990,IRAQ,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,67716.0,IRQ
1990,INDONESIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,662279.0,IDN
1990,IRAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,732060.0,IRN
1990,INDIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,442571.0,IND
1990,IEATOT,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,35401927.0,IEATOT
1990,IEAFAMILY,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,42607162.0,IEAFAMILY
1990,HUNGARY,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,373172.0,HUN
1990,GREECE,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,5783.0,GRC
1990,GEORGIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,190674.0,GEO
1990,GERMANY,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2301912.0,DEU
1990,GABON,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,3726.0,GAB
1990,FRANCE,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1089912.0,FRA
1990,FINLAND,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,91391.0,FIN
1990,EU28,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,12434658.0,EU28
1990,EURASIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,24936193.0,EURASIA
1990,WEONAM,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,21613396.0,WEONAM
1990,WORLD,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,69601194.0,WORLD
1990,WEOMIDEAST,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2997616.0,WEOMIDEAST
1990,WEOEUR,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,17346559.0,WEOEUR
1990,WEOEURASIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,18770872.0,WEOEURASIA
1990,WEOCSAM,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2004956.0,WEOCSAM
1990,WEOASIAPAC,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,5630911.0,WEOASIAPAC
1990,WEOAFRICA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1236881.0,WEOAFRICA
1990,VIETNAM,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,113.0,VNM
1990,VENEZUELA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,701241.0,VEN
1990,UZBEKISTAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1360328.0,UZB
1990,USA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,18353151.0,USA
1990,MALAYSIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,284743.0,MYS
1990,LUXEMBOU,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,17982.0,LUX
1990,LITHUANIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,195855.0,LTU
1990,LIBYA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,169631.0,LBY
1990,LATVIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,99652.0,LVA
1990,LATINAMERI,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1815854.0,LATINAMERI
1990,KYRGYZSTAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,63627.0,KGZ
1990,LAO,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,LAO
1990,KUWAIT,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,206169.0,KWT
1990,KOSOVO,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,UNK
1990,KOREA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,111459.0,KOR
1990,KAZAKHSTAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,447289.0,KAZ
1990,JAPAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1847240.0,JPN
1990,JORDAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,4251.0,JOR
1990,ITALY,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1632906.0,ITA
1990,ISRAEL,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1184.0,ISR
1990,IRELAND,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,78417.0,IRL
1990,OECDAO,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2741247.0,OECDAO
1990,NAMIBIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,NAM
1990,NZ,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,162126.0,NZL
1990,OECDAM,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,21802498.0,OECDAM
1990,NORWAY,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,82733.0,NOR
1990,NIGERIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,136800.0,NGA
1990,NONOECDTOT,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,33877394.0,NONOECDTOT
1990,NETHLAND,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1286500.0,NLD
1990,MYANMAR,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,31823.0,MMR
1990,MONTENEGRO,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,MNE
1990,MOROCCO,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1812.0,MAR
1990,MOLDOVA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,137128.0,MDA
1990,MEXICO,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,968259.0,MEX
1990,MIDDLEEAST,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2997616.0,MIDDLEEAST
1990,MASEAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,MASEAN
1990,CAMBODIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,KHM
1990,BULGARIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,225906.0,BGR
1990,BRUNEI,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,70185.0,BRN
1990,BRAZIL,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,143458.0,BRA
1990,BOSNIAHERZ,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,16625.0,BIH
1990,BOLIVIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,26252.0,BOL
1990,BELARUS,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,523777.0,BLR
1990,BELGIUM,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,342021.0,BEL
1990,BAHRAIN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,185945.0,BHR
1990,AZERBAIJAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,605447.0,AZE
1990,BANGLADESH,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,156049.0,BGD
1990,AUSTRIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,219239.0,AUT
1990,AUSTRALI,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,619236.0,AUS
1990,ARMENIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,150480.0,ARM
1990,ASIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2354768.0,ASIA
1990,ARGENTINA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,729136.0,ARG
1990,ANGOLA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,18468.0,AGO
1990,ALGERIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,509653.0,DZA
1990,ALBANIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,8507.0,ALB
1990,AFRICA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1236881.0,AFRICA
1990,SLOVAKIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,213022.0,SVK
1990,SERBIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,108345.0,SRB
1990,SLOVENIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,31933.0,SVN
1990,ROMANIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1207408.0,ROU
1990,QATAR,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,232701.0,QAT
1990,RUSSIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,15381941.0,RUS
1990,SAUDIARABI,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,815863.0,SAU
1990,SENEGAL,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,233.0,SEN
1990,POLAND,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,374205.0,POL
1990,PERU,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,17057.0,PER
1990,OTHERLATIN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,937.0,OTHERLATIN
1990,PAKISTAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,422031.0,PAK
1990,OTHERASIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,10065.0,OTHERASIA
1990,OMAN,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,102050.0,OMN
1990,OECDTOT,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,35723799.0,OECDTOT
1990,OECDEUR,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,11180053.0,OECDEUR
1990,ERITREA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,,ERI
1990,ESTONIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,51174.0,EST
1990,EGYPT,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,281876.0,EGY
1990,DENMARK,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,76098.0,DNK
1990,CZECH,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,219710.0,CZE
1990,CROATIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,91881.0,HRV
1990,CUBA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,1088.0,CUB
1990,CHINAREG,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,536079.0,CHINAREG
1990,COLOMBIA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,141285.0,COL
1990,CHILE,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,47816.0,CHL
1990,CHINA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,536079.0,CHN
1990,CANADA,Total energy supply,7,TJ,TES,NATGAS,Natural gas,4,Natural gas,2291985.0,CAN
1990,SOUTHAFRIC,Total energy supply,7,TJ,TES,HYDRO,Hydro,5,Hydro,3636.0,ZAF
1990,SPAIN,Total energy supply,7,TJ,TES,HYDRO,Hydro,5,Hydro,91692.0,ESP
1990,SSUDAN,Total energy supply,7,TJ,TES,HYDRO,Hydro,5,Hydro,,SSD
